ID,Title,Authors (IDs),Authors (names),Base texts (IDs),Base texts (names)
89921,Ṭippaṇa on Gargarṣi’s Karmavipāka,85561,Udayaprabhā,96018,Karmavipāka (Gargarṣi)
93590,Ṭippaṇa on Govardhana Āśukavi's Vedāntacintāmaṇi,86515,Devakīnandana,,
94217,Ṭippaṇa on Govardhana Āśukavi's Vedāntacintāmaṇi,86789,Devakīnanda Śāstrin,93171,Vedāntacintāmaṇi
89494,Ṭippaṇa on Haribhadra Sūri's Nandisūtraṭīkā,85421,Maladhāri Hemacandra,88774,Vivaraṇa
90262,Ṭippaṇa on Jinadatta Sūri's Caityavandanakulaka,85628,Labdhinidhāna Gaṇi,89557,Caityavandanakulaka
94898,Ṭippaṇa on Madhva's commentary on Īśā Upaniṣad,87233,Dharmācārya,89944,Bhāṣya on Īśā Upaniṣad
89715,Ṭippaṇa on Maladhāri Hemacandra's Āvaśyakavṛttivyākhyā,85487,Candrasūri,88488,Āvaśyakasūtraniryukti
94234,Ṭippaṇa on Raṅgarāmānuja's Viṣayavākyadīpikā,86798,Lakṣmaṇācārya,91700,Viṣayavākyadīpikā
90339,Ṭippaṇa on Ratnaprabhā Sūri's Ratnākarāvatārikā,85649,Jñānacandra,89739,Ratnākarāvatārikā on Vādideva's Pramāṇanayatattvāloka
90050,Ṭippaṇa on Śaṃkara's Bṛhadāraṇyakopaniṣadbhāṣya,85588,Ānandagiri,88642,Bṛhadāraṇyakopaniṣadbhāṣya
89928,Ṭippaṇa on Śaṃkara's Gauḍapādakārikābhāṣya,85564,Anubhūti Svarūpācārya,88648,Bhāṣya on Māṇḍūkya Upaniṣad and Gauḍapāda's Māṇḍūkyakārikās
92804,Ṭippaṇa on Śaṃkara's Taittirīyopaniṣadbhāṣya,86287,Nārāyaṇa Sarasvatī,88690,Bhāṣya on Taittirīya Upaniṣad
91067,Ṭippaṇa on Sarvadeva's Pramāṇamañjarī,85918,Advayāraṇya Yogin,89787,Pramāṇamañjarī
89765,Ṭippaṇa on Siddharṣi Gaṇi's Nyāyāvatāravivṛti,85499,Devabhadra,,
90284,Ṭippaṇa on Siddhasena Mahāmati’s Nyāyāvatāra,85634,Rājaśekhara Sūri,,
89633,Ṭippaṇa on Siddhasena's Nyāyāvatāra,85465,Devabhadra,88620,Nyāyāvatāra
88700,Ṭippaṇa on Umāsvāti's Tattvārthasūtra,85219,Cirantanācārya,88308,Tattvārthādhigamasūtra and Bhāṣya
89986,Ṭippaṇa on Vidyānanda's Aṣṭasāhasrī,85575,Abhayacandra,88987,Aṣṭasāhasrī on Bhaṭṭa Akalaṅka's Aṣṭaśatī
89394,Ṭippaṇaka,85401,Municandra Sūri,89137,Karmaprakṛti
95655,Ṭippaṇaka on Gaṅgeśa's Upādhi and Bādha sections of the Tattvacintāmaṇi,87885,Vācaka Guṇaratna,90147,Tattvacintāmaṇi
89420,Ṭippanaka on a Karmaprakṛti,85402,Jinavallabha Sūri,89061,Karmaprakṛti
89801,Ṭippanī,85519,Naracandra Sūri,88455,Padārthadharmasaṃgraha
92324,Ṭippaṇī,86197,Rāmarudra Tarkavāgīśa Bhaṭṭācārya,91051,Tarkasaṃgraha
94082,Ṭippaṇī,86704,Dharmadatta,89093,Nyāyakusumāñjali
94393,Ṭippaṇī,86869,Satyadhyāna Tīrtha,90357,Vivaraṇa
94427,Ṭippaṇī,86888,Phaṇibhūṣaṇa Tarkavāgīśa,88091,Nyāyasūtra
95650,Ṭippaṇī,87880,Umāpati,90461,Haṭhapradīpikā
112599,Ṭippaṇī,,,,
94627,Ṭippaṇī on Ānandagiri's Pañcikaranavivaraṇa,87002,S.Subrahmaṇya Śāstri,,
94626,Ṭippaṇī on Ānandagiri's Upadeśasāhasrīṭīka,87002,S.Subrahmaṇya Śāstri,,
93779,Ṭippaṇī on Āpadeva's Mīmāṃsānyāyaprakāśa,86594,Madana Mohana Pāṭhaka,92367,Mīmāṃsānyāyaprakāśa
94076,Ṭippaṇī on Appayya Dīkṣita's Madhvatantramukhamardana,86703,A. Cinnasvāmi Śāstrin,91253,Madhvatantramukhamardana and Vidhvaṃsaṇa thereon
89539,Ṭippaṇī on Candrarṣi Mahāttara's Saptatikā,85444,Rāmadeva Gaṇi,88970,Saptatikā and autocommentary
95871,Ṭippaṇī on Dharmakīrti's Nyāyabindu,,,88576,Nyāyabindu
88849,Ṭippaṇī on Dharmottara's Nyāyabinduṭīkā,85247,Jinendrabuddhi,88852,Ṭīkā on Dharmakīrti's Nyāyabindu
88895,Ṭippaṇī on Dharmottara's Nyāyabinduṭīkā,85260,Mallavādin,88852,Ṭīkā on Dharmakīrti's Nyāyabindu
93270,Ṭippaṇī on Gaṅgeśa's Tattvacintāmaṇi,86430,Candranārāyaṇa Bhaṭṭa,90147,Tattvacintāmaṇi
93821,Ṭippaṇī on Govindānanda's Ratnaprabhā,86617,Keśavānanda Svāmin,91740,Ratnaprabhā on Śaṃkara's Brahmasūtrabhāṣya
93392,Ṭippaṇī on Jagadīśa's Jāgadīśī,86458,Rāmanātha Bhaṭṭācārya,91632,Jāgadīśī
94251,Ṭippani on Jagadīśa's Śabdaśaktiprakāśikā,86812,Dhundhirāja Śāstrin,91627,Śabdaśaktiprakāśikā
94366,Ṭippaṇī on Jagadīśa's Śabdaśaktiprakāśikā,86863,J.S.Bhaṭṭācārya,,
92475,Ṭippaṇī on Jānakīnātha Bhaṭṭācārya Cūḍamaṇi's Nyāyasiddhāntamañjarī,86213,Nṛsiṃha Pañcānana,90902,Nyāyasiddhāntamañjarī
90861,Ṭippaṇī on Jayadeva Pakṣadhara Miśra's Tattvacintāmaṇyāloka,85852,Haridāsa Nyāyālaṃkāra Bhaṭṭācārya,90652,Tattvacintāmaṇyāloka
94969,Ṭippaṇī on Jayadeva Pakṣadhara Miśra's Tattvacintāmaṇyāloka,87282,Gopīnātha,90652,Tattvacintāmaṇyāloka
95326,Ṭippaṇī on Jayatīrtha's Nyāyakalpalatā,87592,Pāṇḍurāṅga Keśava Bhaṭṭāraka,90353,Nyāyakalpalatā
91711,Ṭīppanī on Jayatīrtha's Nyāyasudhā,86089,Yadupati,90342,Nyāyasudhā
91720,Ṭippaṇī on Jayatīrtha's Nyāyasudhā,86091,Kambalu Rāmacandra Tīrtha,90342,Nyāyasudhā
91821,Ṭippaṇī on Jayatīrtha's Pramāṇapaddhati,86108,Śrinivāsa Tīrtha,90354,Pramāṇapaddhati
91040,Ṭippaṇī on Jayatīrtha's Tattvaprakāśikā,44704,Vijayīndratīrtha,90343,Tattvaprakāśikā
92699,Ṭippaṇī on Jayatīrtha's Upādhikhaṇḍanatattvaprakāśa,86275,Ananta,90360,Tattvaprakāśa
93695,Ṭippaṇī on Jayatīrtha's Vādāvalī,86562,Kṛṣṇācārya,90361,Vādāvalī
91831,Ṭippaṇī on Jayatīrtha's Viṣṇutattvanirṇayaṭīkā,86108,Śrinivāsa Tīrtha,90362,Ṭīkā on Madhva's Viṣṇutattvanirṇaya
93847,Ṭippaṇī on Jīva Gosvāmin's Tattvasandarbha,86623,Rādhāmohana Vidyāvācaspati Gosvāmin,91007,Tattvasandarbha
94045,Ṭippaṇī on Kṛṣṇa Yajvan's Mīmāṃsāparibhāṣā,86689,Nāthū Rāma Śarman,93052,Mīmāṃsāparibhāṣā
94444,Ṭippaṇī on Kṛṣṇa Yajvan's Mīmāṃsāparibhāṣā,86896,Nārāyaṇa Kṛṣṇa Ācārya,93052,Mīmāṃsāparibhāṣā
92238,Ṭippaṇī on Madhva's Kenopaniṣadbhāṣya,86184,Nārāyaṇācārya,89949,Bhāṣya on Kena Upaniṣad
93571,Ṭippaṇī on Madhva's Tattvodyota,86512,Vijayīndra Tīrtha,89965,Tattvodyota
95325,Ṭippaṇī on Madhva's Tattvodyota,87592,Pāṇḍurāṅga Keśava Bhaṭṭāraka,89965,Tattvodyota
92698,Ṭippaṇī on Madhva's Upādhikhaṇḍana,86275,Ananta,89966,Upādhikhaṇḍana
94469,Ṭippaṇī on Mahādeva Punataṃkara's Nyāyakaustubha,86904,V. Subrahmaṇya Śāstrin,92601,Nyāyakaustubha
94289,Ṭippaṇī on Maṇīkyanandin's Parīkṣāmukha,86821,Phūlacandra Śāstrin,89015,Parīkṣāmukha
91592,Ṭippaṇī on Raghunātha Śiromaṇi's Ātmatattvavivekadīdhiti,86057,Rāma Tarkālaṃkāra,90759,Dīdhiti on Udayana's Ātmatattvaviveka
92190,Ṭippaṇī on Raghunātha Śiromaṇi's Ākhyātavāda,86177,Raghudeva Nyāyālaṃkāra Bhaṭṭācārya,90758,Ākhyāta(śakti)vāda
93598,Ṭippaṇī on Raghunātha Śiromaṇi's Ākhyātavāda,86521,Rāmacandra Siddhāntavāgīśa,90758,Ākhyāta(śakti)vāda
91144,Ṭippaṇī on Raghunātha Śiromaṇi's Nañvāda,85929,Kṛṣṇadāsa Sārvabhauma Bhaṭṭācārya,90762,Nañvāda
91603,Ṭippaṇī on Raghunātha Śiromaṇi's Nañvāda,86059,Jayarāma Nyāyapañcānana,90762,Nañvāda
94099,Ṭippaṇī on Raghūttama's Nyāyabhāṣyacandra,86716,Ambādāsa Śāstrin,93604,Candra on Vātsyāyana's Nyāyabhāṣya
89926,Ṭippaṇī on Śaṃkara's Bhagavadgītābhāṣya,85564,Anubhūti Svarūpācārya,88637,Bhagavadgitābhāṣya
93720,Ṭippaṇī on Śaṃkara's Brahmasūtrabhāṣya,86576,K.A.Govindaviṣṇu,88641,Brahmasūtrabhāṣya
94074,Ṭippaṇī on Śrīnivāsa Paṭṭarācārya's Rāmānujamatasaṃgraha,86701,Śrīnivāsācārya Tātācārya,94010,Rāmānujamatasaṃgraha
93805,Ṭippaṇī on Sudarśana's Śrutaprakāśikā,86607,Rāma Miśra,89982,Śrutaprakāśikā on Rāmānuja's Śrībhāṣya
94125,Ṭippaṇī on Vācaspati Miśra's Bhāmatī,86734,Mahādevaśarmā,89036,Bhāmatī
94986,Ṭippaṇī on Vādideva's Pramāṇanayatattvāloka,87297,Govindakṛṣṇācārya,89549,Pramāṇanayatattvāloka/Syādvādaratnākara
93780,Ṭippaṇī on Vaidyanātha's Nyāyabindu,86594,Madana Mohana Pāṭhaka,92918,Nyāyabindu
93874,Ṭippaṇī on Vallabha's Anubhāṣya,86629,Gattulāla,90816,Anubhāṣya on Bādarāyaṇa's Brahmasūtras
94447,Ṭippaṇī on Vallabha's Bhāgavadpurāṇasubodhinī,86899,Govindalāla Haragovinda Bhaṭṭa,90813,Subodhinī on the Bhāgavata Purāṇa
92841,Ṭippaṇī on Vallabha's Navaratna,86295,Bālakṛṣṇa,90822,Navaratna
91092,Ṭippaṇī on Vallabha's Subodhinī,85920,Viṭṭhala Nātha Dīkṣita,90813,Subodhinī on the Bhāgavata Purāṇa
91573,Ṭippaṇī on Vallabha's Tattvārthadīpanibandha,86052,Kalyāṇarāya Bhaṭṭa,90812,Tattvārthadīpa
90757,Ṭippaṇī on Vardhamāna's Kiraṇāvalīprakāśa,85825,Jaleśara,,
91709,Ṭippaṇī on Vidyādhīśatīrtha’s Gūḍhāvākyārthacandrikā,86088,Viśveśvara Tīrtha,,
92143,Ṭippaṇī on Vyāsatīrtha's Nyāyāmṛta,86158,Keśavācārya,90890,Nyāyāmṛta
94007,Ṭippaṇī on Yāmuna's Āgamaprāmāṇya,86662,Parāṅkuśācārya,89142,Āgamaprāmāṇya
92380,Tīrtha on Raghunātha's Bhaktihaṃsataraṅgiṇī,86205,Puruṣottama Pītāmbara,91555,Bhaktitaraṅgiṇī on Viṭṭhala Dīkṣita's Bhaktihaṃsa
41574,Tīrthakalpalatā,40628,Nanda,,
96625,Tīrthaprabandha,85933,Vādirāja Tīrtha,,
41656,Tīrthenduśekhara,40667,Nāgeśabhaṭṭa,,
88591,Tirujñānasambandhar,85202,Campantar,,
95620,Tirukalittupadiyar,87854,Tirukadavur Uyyavandur,,
42505,Tirumala,,,,
109536,Tirumantraccurukku,85613,Vedāntadeśika,,
95623,Tirumantram,87856,Tirumalar,,
89901,Tirutturaiyur,85554,Aruṇanti Śivācariyar,,
96159,Tiruvacakam,,,,
90136,Tiruvarutpayan,85600,Umāpati Śivacariyār,,
109605,Tiruvāymoḻi,109603,Nammāḻvār,,
95624,Tiruvelukarokkai,87857,Tirumangai Alvar,,
95507,Tiruveṅakathanathar,87750,Śeṣādri Śivanār,,
95627,Tiruvundiyar,87860,Tiruviyalur Uyyavadanur,,
107896,Tithicintāmaṇi,,,,
107904,Tithighaṭīcakra,,,,
107820,Tithigraha,,,,
107902,Tithigrahasādhana,,,,
106324,Tithikaraṇacintā,,,,
107901,Tithinakṣatrānusārakuṇḍalīphala,,,,
41655,Tithīnduśekhara,40667,Nāgeśabhaṭṭa,,
106841,Tithinidāna,,,,
110769,Tithinirṇaya,110767,Durvali,,
112799,Tithinirṇaya,,,,
107371,Tithiphalānukīrtana,,,,
107874,Tithiprakaraṇa,,,,
112795,Tithiprakāśa,112793,Gaṅgādāsa Dvivedin,,
107912,Tithisāriṇī,,,,
107909,Tithisaurabhapattra,,,,
107917,Tithismaraṇapattrāṇi,,,,
107915,Tithisphuṭamiśragrahasudhā,,,,
106222,Tithyādipa]tra,,,,
110835,Tithyarka,110834,Divākara,,
41423,Ṭoḍarānanda,,,,
107907,Ṭoḍarānanda,,,,
104957,Ṭoḍarānandavaidyaka,,,,
104321,Ṭoḍarānandāyuvedasaukhyacikitsā,,,,
107910,Ṭoḍarāndajyotiṣa,,,,
88724,Toṭakāṣtaka,85226,Toṭaka,,
113186,Trailokyadīpaka,113185,Śiva,,
112253,Trailokyamaṅgalanāmasūryakavaca,,,,
110947,Trailokyamohanayantra,,,,
95801,Trailokyaprajñapti,88008,Yati Vṛṣabha,,
112197,Trailokyasāra,,,,
111079,Trailokyavijayakavaca,,,,
111659,Traipuramahopaniṣad Bhāṣya,,,,
89083,Traivār(ṇ)ikācāra,85330,Nemicandra Saiddhāntika,,
108126,Traivikrama,,,,
92096,Trayyantabhāvadīpikā on Śaṃkara's Brahmasūtrabhāṣya,86144,Rāmānanda Tīrtha,88641,Brahmasūtrabhāṣya
89084,Tribhaṅgīsāra,85330,Nemicandra Saiddhāntika,,
90783,Tribhaṅgīsāra,85831,Tāraṇa,,
91192,Tribhaṅgīsāra,85938,Guṇabhadra,,
90390,Tribhuvandanadīpakaprabandha,85658,Jayaśekhara Sūri,,
88217,Tridharmaskandha,85121,Vasubhadra,,
109659,Tridoṣaśamanī,,,,
88424,Trikālaparīkṣā,85154,Dignāga,,
41560,Trikāṇḍaśeṣa,40621,Puruṣottamadeva,,
42363,Trikūṭarahasya,,,,
95218,Trilocanacandrikā,87497,Maṇikaṇṭha Bhaṭṭācārya,,
89081,Trilokasāra,85330,Nemicandra Saiddhāntika,,
95026,Trilokasāradīpikā,87333,Indravāmadeva,89081,Trilokasāra
92070,Trimataikyaprakāśikā,86135,Appanācārya Sūnu,,
93834,Trimatasamarthana,86621,Rāma,,
96160,Triṃśacchlokī,,,,
88257,Triṃśikā,85127,Vasubandhu,,
42465,Tripadadyotinī,"41085, 41091, 41092","Er̥̄́r̥̄́amādhavārya, Mādhavabhaṭṭa, Mādhavārya",,
110725,Tripādapaṃcakaśānti,,,,
96161,Tripādavibhūtimahānārāyaṇopaniṣad,,,,
89804,Tripādīnītinayana,85521,Murāri Miśra,,
92976,Tripadvibhūtyādiprakaraṇa,86323,Upaniṣad Brahmayogin,,
113587,Tripañcasata Kalaśa sthāpanā Vidhi,,,,
41731,Tripathagā,41162,Rāghavendrācārya Gajendragadkar,41663,Paribhāṣenduśekhara
92977,Tripattattvaviveka and Vivaraṇa thereon,86323,Upaniṣad Brahmayogin,,
41905,Triphalakalpa,,,,
110659,Tripiṇḍīśrāddhasāmagrī,,,,
110658,Tripiṇḍīśrāddhavidhi,,,,
111722,Tripura Mantrabheda Prakāśa,111721,Rāmacandra,,
98965,Tripurāprakaraṇaṭīppaṇa,85588,Ānandagiri,98959,Tripuṭīprakaraṇa
96163,Tripurātāpanyupaniṣad,,,,
88692,Tripuri,85218,Śaṃkara,,
96164,Tripurī,,,,
98974,Tripurīprakaraṇavivaraṇa,85588,Ānandagiri,98959,Tripuṭīprakaraṇa
96162,Tripuropaniṣad,,,,
98959,Tripuṭīprakaraṇa,85218,Śaṃkara,,
107425,Trirātrivelāśubhāśubha,,,,
88285,Trisaṃvāranirdeśasūtra,,,,
88553,Triśaraṇasaptati,85193,Candrakīrti,,
41468,Triśatī,40513,Śārṅgadhara,,
107975,Triśatikā,,,,
42061,Triśikhā,40873,Lakṣmīnṛsiṃha,41663,Paribhāṣenduśekhara
96165,Triśikhībrāhmaṇopaniṣad,,,,
88039,Triskandhadharmaparyāya(sūtra),,,,
111714,Tristhalīsetau Kaśīprakaraṇan - Maraṇamuktivicāra,40627,Nārāyaṇabhaṭṭa,,
42486,Tristhalīsetu,41155,Nārāyaṇabhaṭṭa,,
95118,Trisūtrīprakāra on Kaṇāda's Vaiśeṣikasūtras,87416,Kṛṣṇabhūpāla,88043,Vaiśeṣikasūtras
88258,Trisvabhāvanirdeśa,85127,Vasubandhu,,
94435,Tritālāvacchedakatāvāda,86892,Śaśinātha Jhā,,
89509,Trivarṇācāra,85428,Sakalakīrti Bhaṭṭāraka,,
90040,Trivarṇacāra,85585,Jinasena,,
91193,Trivarṇācāra,85938,Guṇabhadra,,
91537,Trivarṇācāraprarūpaṇa,86045,Somasena,,
98987,Trividhalīlā,85845,Vallabha,,
98981,Trividhanāmāvalī,85845,Vallabha,,
90455,Trividyāgoṣṭhī,85676,Munisundara Suṛi,,
98946,Tṛptidīpa,85636,Vidyāraṇya,,
98947,Tṛptidīpaṭīka,85655,Rāmakṛṣṇa,98946,Tṛptidīpa
41503,Tṛtīyajvarāṣṭaka,40383,Lokanātha,,
88432,Tryalakṣaṇaśāstra,,,,
93470,Tryambakaśāstripatra,86486,Tryambaka,,
88296,Tsui fu pao ying ching,,,,
110639,Tulā[dāna]pratigrahaprāyaścitta,,,,
110638,Tulādānaprayoga,40645,Kamalākara,,
113850,Tulasīnāmāṣṭaka,,,,
91674,Tūlikā on Sudarśana Sūri's Śrutaprakāśikā,86082,Vādhula Śrīnivāsa,89982,Śrutaprakāśikā on Rāmānuja's Śrībhāṣya
88599,Ṭupṭīkā,85206,Kumārila,88312,Śābarabhāṣya
96166,Ṭupṭīkā (Kumārila),,,,
96167,Turīyātītāvadhūtopaniṣad,,,,
107977,Turīyayantraprakaraṇa,,,,
109537,Tuvayaccurukku,85613,Vedāntadeśika,,
95901,Tvaṅmanoyogasya jñānahetutvakhaṇḍana,,,,
96168,Ubabaisūtra,,,,
94347,Ubhayābhāvādivārakapariṣkara,86849,Lokanātha Śarman,,
95419,Ubhayakalātātparyatattvaprakāśikā,87670,Rāmānujācārya of Cannupadi,,
92442,Ucchiṣṭaspṛṣṭapārtasudhāvicāra,86205,Puruṣottama Pītāmbara,,
42068,Udāharaṇa,,,42067,Prayogaviveka-saṃgraha
110246,Udāharanacandrikā,86309,Vaidyanātha Tatsat,41242,Kāvyaprakāśa
92438,Udakaśuddhivicāra,86205,Puruṣottama Pītāmbara,,
42316,Udararogabhedaprabhedanidānacikitsā,,,,
42051,Udararogacikitsāvidhi,,,,
42317,Udaravyādhicikitsā,,,,
96332,Udāttarāghava,96323,Anaṅgaharṣa Mātrarāja,,
41836,Udayabhāskararasa,,,,
41597,Udayanacarita,,,,
89351,Udayananirākaraṇa,85386,Ratnakīrti,,
88167,Udayanavatsarājaparipṛcchāsūtra,,,,
114088,Uḍḍāmareśvaratantra,,,,
91611,Uddeśyavidhāyabodhasthālīyavicāra,86059,Jayarāma Nyāyapañcānana,,
110274,Uddīpana,87548,Nārāyaṇa,,
113945,Uḍḍīśaśāstra,,,,
112130,Uḍḍiśatantra,112129,Rāvaṇa,,
90756,Uddyota on Jayadeva Pakṣadhara Miśra's Tattvacintāmaṇyāloka,85825,Jaleśara,90652,Tattvacintāmaṇyāloka
93119,Uddyotacandrikā,86384,Gaṅgādharasarasvatī,,
41742,Uddyotana,85913,Annambhatṭa,41545,Bhāśyapradīpa
93123,Udgāra,86384,Gaṅgādharasarasvatī,,
107919,Uḍudāyapradīpa,,,,
107979,Uḍujātaka,,,,
88068,Ugra(datta)paripṛcchāsūtra,,,,
113581,Ugratārā Samādhī,,,,
91396,Ujjīvinī,85994,Yajñanārāyaṇa,89058,Vivaraṇa
94833,Ujjvalā on Gaurīkānta's Tarkabhāṣābhāvārthadīpikā,87182,Candraśekhara,91597,Bhāvārthadīpikā on Keśava Miśra's Tarkabhāṣā
95392,Ujjvalā on Nārāyaṇāśrama's Bhedadhikkārasatkriyā,87645,Rāmabhadra Ānanda,91380,Satkriyā on Nṛsiṃhāśrama's Bhedadhikkāra
90876,Ujjvalanīlamaṇi,85857,Rūpa Gosvāmin,,
109647,Ujjvalaśataka,40418,Bharatamallika,,
88168,Ullambanasūtra,,,,
91515,Ullāsa on Guṇānanda Vidyāvāgīśa's Siddhāntamuktāvalī,86034,Viśvanātha,91900,Bhāṣāpariccheda
91536,Ullāsa on Viśvanātha Nyāyapañcānana's   Siddhāntamuktāvali,86044,Viśvanātha,,
94344,Umāsāhasra,86847,Gaṇapati Śāstrin,,
42500,Uṇādisūtra,,,,
109820,Uṇādisūtravṛtti,109819,Ujjvaladatta,42500,Uṇādisūtra
41558,Uṇādivritti,40621,Puruṣottamadeva,,
110040,Uṇādivṛtti,110036,Sarvadhara Upadhyāya,110034,Kātantroṇādisūtra
112899,Unidentified,,,,
113262,Unidentified,,,,
113283,Unidentified,,,,
113334,Unidentified,,,,
113336,Unidentified,,,,
113270,Unidentified Bhāśya on Śāṇḍilyasūtra,,,,
113247,Unidentified (Commentary on Bhāgavata Purāṇa),,,,
113923,Unidentified Dictionary of Medicine,,,,
113260,Unidentified Jyotiṣa,,,,
41865,Ūnidentified medical work,,,,
113245,Unidentified Nyāya or Vedānta,,,,
113256,Unidentified ritual text,,,,
113243,Unidentified Smr̥tinibandha,,,,
113258,Unidentified text,,,,
113264,Unidentified text on Vedic meters,,,,
113249,Unidentified text on Yatidharmaśāstra,,,,
113274,Unidentified Vyākaraṇa,,,,
113674,Unknown,,,,
113925,Unknown work on Astronomy and Astrology,,,,
42390,Unmādalakṣaṇacikitsā,,,,
96369,Unmādavāsavadatta,96261,Śaktibhadra,,
89902,Unmai Vilakkam,85555,Mānavacakam Kāṭantar,,
90145,Unmainerivilakkam,85605,Tattvanātār,,
104072,Untitled,,,,
41449,Upacārasāra,40506,Mukunda,,
88425,Upādāyaprajñaptiprakaraṇa,85154,Dignāga,,
88242,Upadeśa on the Aparimitāyus Sūtra,85127,Vasubandhu,88073,Smaller Sukhāvatīvyūhasūtra
88256,Upadeśa on the Sukhāvatīvyūha,85127,Vasubandhu,88071,Amitābhavyūhasūtra
90389,Upadeśacintāmaṇi and autocommentary,85658,Jayaśekhara Sūri,,
97526,Upadeśādiviṣayavāda,97525,Vallabhācāryadāsadāsa,,
98117,Upadeśagrantha,,,,
90694,Upadeśakalpavallī,85794,Indrahaṃsagaṇi,,
89763,Upadeśakandalī,85498,Āṣāda,,
111047,Upadeśakrama,111046,Devīprasāda Śarman,,
89417,Upadeśakulaka,85402,Jinavallabha Sūri,,
95903,Upadeśakulaka,,,,
88752,Upadeśamālā,85233,Dharmadāsa Gaṇi,,
89481,Upadeśamālā,85418,Jinadāsagaṇi,,
89491,Upadeśamālā,85421,Maladhāri Hemacandra,88488,Āvaśyakasūtraniryukti
91299,Upadeśamālā,85970,Padmasāgara,,
92852,Upadeśamālagāthāsatārtha,86296,Udayadharma,,
89395,Upadeśāmṛta,85401,Municandra Sūri,,
90877,Upadesāmṛta,85857,Rūpa Gosvāmin,,
107982,Upadeśāmṛta,,,,
88784,Upadeśapada,85238,Haribhadra Sūri,,
94703,Upadeśapañcaka,87062,Ādiśeṣa Śāstrin,,
94245,Upadeśapañcaka on Upaniṣadbrahmayogin's Mahāvākyaratnāvalī,86808,Satyanārāyaṇa Śarman,92971,Mahāvākyaratnāvalī and Kiraṇāvalī thereon
96169,Upadeśapañcarātra,,,,
89402,Upadeśapañcaśikha,85401,Municandra Sūri,,
93263,Upadeśaprasāda and commentary thereon,86428,Vijayalakṣmī Sūri,,
89418,Upadeśarasāyana,85402,Jinavallabha Sūri,,
95732,Upadeśaratnākara and autocommentary,87950,Vidyābhūṣaṇa,,
90456,Upadeśaratnākara with Vṛtti thereon,85676,Munisundara Suṛi,,
89268,Upadeśaratnakośa,85366,Jineśvara,,
91178,Upadeśaratnamālā,85934,Sakalabhūṣaṇa,,
91204,Upadeśaratnamālā,85939,Vijñānabhikṣu,,
93190,Upadeśaratnamālā,86404,Appalācārya,,
95614,Upadeśaratnamālā,87848,Ṭhakkura Kavi,,
90588,Upadeśa(ratna)mālā with commentary,85735,Siṃhasena,,
97532,Upadeśārthavibhāga,86031,Rāmatīrtha,,
88693,Upadeśasāhasrī,85218,Śaṃkara,,
97482,Upadeśasahasrīgadyabandhaṭīkā,86031,Rāmatīrtha,"97454, 88693","Gadyabandha, Upadeśasāhasrī"
97520,Upadeśasahasrīṭīkā,,,88693,Upadeśasāhasrī
96170,Upadeśasaptatī,,,,
90578,Upadeśasaptatikā and commentary,85728,Somadharma Gaṇi,96170,Upadeśasaptatī
90673,Upadeśasaptatikā and Ṭīkā thereon,85782,Kṣemarāja,,
95771,Upadeśasāra,87984,Viśvanātha,,
90439,Upadeśaśataka,85672,Merutuṅga Sūri,,
93157,Upadeśaśataka,86392,Vibudhavimala,,
93784,Upadeśaśataka,86597,Harasundara Tarkaratna,,
89085,Upadeśasiddhāntaratnamālā,85330,Nemicandra Saiddhāntika,,
95288,Upadeśasiddhāntaratnamālā,87564,Nemicandra Bhaṇḍārī,,
95640,Upadeśaśikhāmaṇi,87870,Tyāgarāja of Kāśyapagotra; pupil of Ānandanātha,,
94989,Upadeśasudhā,87300,Govinda Prabhu,,
94111,Upadeśataraṅgiṇī,86724,Ratnamandira Gaṇi,,
92423,Upadeśaviṣayaśaṅkānirāsa,86205,Puruṣottama Pītāmbara,,
94839,Upadeśavunmaikattalai,87187,Cidambarasvāmin,,
88694,Upadespancaratna,85218,Śaṃkara,,
89793,Upādhidarpaṇa,,,,
95902,Upādhidarpana,,,,
89966,Upādhikhaṇḍana,85566,Madhva,,
95375,Upādhikhaṇḍana,87628,Puruṣottama Vana,,
93472,Upādhimaṇḍana,86486,Tryambaka,,
91799,Upādhiniruktivicāra,86105,Khaṇḍadeva,,
91649,Upādhivārttika,86077,Govinda Bhaṭṭācārya Cakravartin,,
109816,Upādhyāyasarvasva,109815,Dāmodara Sena,,
91268,Upakramaparākrama,85954,Appayya Dīkṣita,,
98112,Upakramaśloka,,,,
98113,Upakramaślokaṭīka,,,98112,Upakramaśloka
113081,Upalekha,,,,
88206,Upāliparipṛcchāsūtra,,,,
113857,Upanayana,,,,
113241,Upanayanakarmapaddhati (Vājasaneya),113862,Rāmadatta,,
111248,Upanayanapaddhati,,,,
88442,Upanibandha on Asaṅga's Mahāyānasaṃgraha,85160,Asvabhāva,88236,Mahāyānasūtrālaṃkāra
91488,Upaniṣadarthaprakāśa,86025,Dattātreya Digambarānucāra,,
